id;country;subCommodity;year2008;year2009;year2010;year2011;year2012;year2013;year2014;year2015;year2016;year2017;year2018;eip;mat
518;Chile;;5327600.0;5394400.0;5418900.0;5262800.0;5433900.0;5776000.0;5761100.0;5772100.0;5552600.0;5503500.0;5831600.0;p;copper
519;China;;1092700.0;1062000.0;1155800.0;1294700.0;1576800.0;1715150.0;1776794.0;1712065.0;1900188.0;1706400.0;1615234.0;p;copper
520;Colombia;;1050.0;1140.0;711.0;808.0;781.0;659.0;4118.0;5463.0;8493.0;9355.0;9918.0;p;copper
521;Democratic Republic of the Congo;;239200.0;299300.0;378300.0;499198.0;619942.0;922016.0;1030129.0;1039007.0;1023687.0;1094638.0;1225227.0;p;copper
522;Cyprus;;2986.0;2380.0;2595.0;3660.0;4328.0;3631.0;3088.0;2121.0;1754.0;1293.0;908.0;p;copper
523;Dominican Republic;;2109.0;12937.0;10015.0;11777.0;11737.0;10379.0;9262.0;7324.0;9725.0;9618.0;8588.0;p;copper
524;Ecuador;;;300.0;700.0;1400.0;1800.0;4700.0;3000.0;1800.0;2009.0;410.0;2112.0;p;copper
525;Eritrea;;;0.0;0.0;0.0;0.0;21800.0;88900.0;61600.0;25300.0;7900.0;17300.0;p;copper
526;Finland;;13300.0;14600.0;14700.0;14000.0;25446.0;38763.0;42790.0;41085.0;47488.0;53144.0;46755.0;p;copper
527;Georgia;;18700.0;16600.0;10600.0;10000.0;6800.0;10000.0;6800.0;13000.0;14000.0;15000.0;15704.0;p;copper
528;India;;30528.0;28491.0;31778.0;31375.0;29281.0;32194.0;24889.0;32493.0;30500.0;31800.0;34100.0;p;copper
529;Indonesia;;650100.0;995500.0;863900.0;538300.0;398100.0;509300.0;378500.0;578600.0;728000.0;622030.0;651136.0;p;copper
530;Iran;;248100.0;262500.0;256700.0;258900.0;245500.0;222900.0;216800.0;257000.0;282000.0;295621.0;310000.0;p;copper
531;Kazakhstan;;467000.0;406100.0;380600.0;405300.0;426800.0;454400.0;471700.0;473600.0;474800.0;557800.0;635500.0;p;copper
532;Korea, Dem. P.R. of;;2400.0;3700.0;4600.0;12000.0;17000.0;6700.0;7700.0;8600.0;12600.0;1800.0;2000.0;p;copper
533;Kyrgyzstan;;;;0.0;0.0;0.0;0.0;700.0;3100.0;8200.0;7500.0;7200.0;p;copper
534;Laos;;89004.0;121581.0;132047.0;138756.0;149580.0;154915.0;159696.0;167702.0;177939.0;153304.0;154948.0;p;copper
535;Malaysia;;0.0;240.0;;;;;;;;;;p;copper
536;Mauritania;;33073.0;36608.0;36969.0;35281.0;37670.0;37970.0;33079.0;45001.0;32820.0;28791.0;28138.0;p;copper
537;Mexico;;246593.0;240648.0;270136.0;443621.0;500275.0;480124.0;515025.0;594451.0;766129.0;742246.0;696580.0;p;copper
538;Mongolia;;129600.0;132300.0;127600.0;124000.0;123900.0;189000.0;253000.0;318300.0;335700.0;310700.0;308400.0;p;copper
539;Morocco;;5929.0;11830.0;14986.0;12076.0;14750.0;11575.0;16579.0;26900.0;31800.0;35400.0;32400.0;p;copper
540;Namibia;;8800.0;0.0;0.0;3366.0;5304.0;4896.0;5249.0;14010.0;16653.0;15534.0;15177.0;p;copper
541;North Macedonia;;8051.0;7440.0;7912.0;7555.0;10600.0;11700.0;9600.0;11400.0;10200.0;9000.0;8000.0;p;copper
542;Oman;;14826.0;15563.0;16530.0;21166.0;19684.0;10906.0;13699.0;7828.0;0.0;0.0;0.0;p;copper
543;Pakistan;;18700.0;19600.0;19900.0;20000.0;23900.0;20700.0;18000.0;16000.0;14000.0;10052.0;12538.0;p;copper
544;Panama;;;;;;;;;0.0;0.0;0.0;0.0;p;copper
545;Papua New Guinea;;159650.0;166669.0;159821.0;130456.0;125326.0;105523.0;75901.0;45185.0;80022.0;105419.0;96287.0;p;copper
546;Peru;;1267867.0;1276249.0;1247184.0;1235345.0;1298761.0;1375641.0;1377642.0;1700817.0;2353859.0;2445585.0;2437035.0;p;copper
547;Philippines;;21235.0;49060.0;58412.0;63835.0;65444.0;90861.0;91824.0;83835.0;83649.0;68156.0;69933.0;p;copper
548;Poland;;429687.0;439365.0;425725.0;426665.0;427064.0;428879.0;421285.0;426196.0;424000.0;419000.0;401300.0;p;copper
549;Portugal;;89026.0;86462.0;74426.0;79686.0;74043.0;77236.0;75433.0;83081.0;74453.0;63812.0;49064.0;p;copper
550;Romania;;308.0;3129.0;5127.0;6355.0;5902.0;6800.0;7200.0;3600.0;7300.0;7400.0;8722.0;p;copper
551;Russian Federation;;705000.0;675700.0;702700.0;587900.0;582900.0;655900.0;691500.0;711400.0;702300.0;761100.0;870500.0;p;copper
552;Saudi Arabia;;1465.0;1719.0;1603.0;1954.0;4410.0;5095.0;10848.0;11563.0;27500.0;36279.0;57300.0;p;copper
553;Serbia;;17600.0;19400.0;22800.0;26100.0;32200.0;36200.0;33739.0;29827.0;41300.0;44800.0;44100.0;p;copper
554;Slovakia;;;14.0;22.0;28.0;31.0;40.0;46.0;58.0;39.0;32.0;21.0;p;copper
555;South Africa;;108700.0;107600.0;102600.0;96600.0;88800.0;80821.0;78697.0;77360.0;65257.0;65503.0;46900.0;p;copper
556;Spain;;14138.0;17663.0;54335.0;68511.0;99894.0;104600.0;103900.0;112690.0;167736.0;198353.0;187714.0;p;copper
557;Sweden;;57688.0;55414.0;76514.0;82967.0;82422.0;82904.0;79345.0;75125.0;78992.0;104450.0;106142.0;p;copper
558;Tajikistan;;;;;;;600.0;100.0;1400.0;2500.0;6100.0;8500.0;p;copper
559;Tanzania;;2852.0;3079.0;6400.0;6748.0;5840.0;21140.0;16400.0;16800.0;17400.0;11500.0;10000.0;p;copper
560;Turkey;;82400.0;72400.0;79900.0;92500.0;104300.0;120500.0;122000.0;108000.0;100000.0;83000.0;79600.0;p;copper
561;United States of America;;1310000.0;1180000.0;1110000.0;1112900.0;1166800.0;1278200.0;1384700.0;1380000.0;1430000.0;1260000.0;1220000.0;p;copper
562;Uzbekistan;;80000.0;80000.0;80000.0;80000.0;95600.0;100000.0;100000.0;103000.0;135000.0;140100.0;141200.0;p;copper
563;Vietnam;;11520.0;12935.0;12260.0;11888.0;12716.0;12958.0;20296.0;22524.0;22636.0;21451.0;26235.0;p;copper
564;Zambia;;567700.0;601200.0;767008.0;663400.0;695200.0;759800.0;708259.0;710860.0;725359.0;786731.0;851089.0;p;copper
565;Zimbabwe;;2827.0;3572.0;4629.0;6555.0;6665.0;8285.0;8261.0;8218.0;9101.0;8839.0;9077.0;p;copper
566;Argentina;;16000.0;16000.0;16000.0;16000.0;16000.0;16000.0;14000.0;14000.0;14000.0;14000.0;14000.0;refineries;copper
567;Australia;;502740.0;445479.0;424333.0;476775.0;460390.0;480775.0;511252.0;474963.0;474954.0;386249.0;377036.0;refineries;copper
568;Austria;;106700.0;96200.0;113700.0;112500.0;113600.0;82842.0;83200.0;102900.0;103215.0;109800.0;107200.0;refineries;copper
569;Belgium;;395800.0;372700.0;381200.0;394200.0;397100.0;389400.0;387300.0;378600.0;366700.0;398900.0;390200.0;refineries;copper
570;Bolivia;;;200.0;900.0;1000.0;904.0;1271.0;1810.0;1789.0;2199.0;2269.0;3300.0;refineries;copper
571;Brazil;;255808.0;252399.0;245297.0;245300.0;210700.0;236050.0;213085.0;241469.0;225558.0;143000.0;147000.0;refineries;copper
572;Bulgaria;;126700.0;196900.0;216000.0;226100.0;226000.0;230100.0;233274.0;229723.0;216428.0;228457.0;224098.0;refineries;copper
573;Burma;;6900.0;9800.0;7000.0;8000.0;19000.0;25000.0;33200.0;65041.0;92560.0;115100.0;179000.0;refineries;copper
574;Canada;;442050.0;335896.0;319619.0;273761.0;275990.0;321511.0;325352.0;330902.0;314183.0;330386.0;291250.0;refineries;copper
575;Chile;;3057600.0;3276600.0;3243900.0;3092400.0;2902000.0;2754900.0;2729400.0;2688400.0;2612500.0;2429500.0;2461200.0;refineries;copper
576;China;;3794600.0;4051300.0;4540300.0;5163100.0;5879100.0;6667096.0;7649050.0;7968946.0;8420611.0;8915100.0;9023965.0;refineries;copper
577;Democratic Republic of the Congo;;57700.0;169900.0;258600.0;354800.0;448300.0;631800.0;786900.0;891369.0;818925.0;825346.0;999513.0;refineries;copper
578;Cyprus;;2986.0;2380.0;2595.0;3660.0;4328.0;3631.0;3088.0;2121.0;1754.0;1293.0;908.0;refineries;copper
579;Egypt;;2664.0;2842.0;2789.0;2487.0;4000.0;4000.0;4000.0;4000.0;4000.0;4000.0;4000.0;refineries;copper
580;Finland;;131249.0;105411.0;112687.0;124360.0;129256.0;135840.0;146542.0;141474.0;145189.0;133197.0;139100.0;refineries;copper
581;Germany;;689763.0;668945.0;704300.0;708800.0;682132.0;677600.0;674000.0;678100.0;671400.0;694400.0;672400.0;refineries;copper
582;India;;513640.0;532865.0;512124.0;504677.0;493519.0;644193.0;762176.0;790372.0;773300.0;823100.0;550600.0;refineries;copper
583;Indonesia;;253400.0;286000.0;278892.0;274900.0;197200.0;214300.0;233216.0;199626.0;253460.0;270769.0;274641.0;refineries;copper
584;Iran;;200600.0;210300.0;219800.0;235000.0;213000.0;188000.0;193000.0;190685.0;193028.0;160128.0;247384.0;refineries;copper
585;Italy;;24200.0;6500.0;1800.0;7600.0;7700.0;5000.0;7900.0;7300.0;6600.0;8700.0;7500.0;refineries;copper
586;Japan;;1539957.0;1439843.0;1548688.0;1328288.0;1516354.0;1468123.0;1554224.0;1483131.0;1553133.0;1488080.0;1594517.0;refineries;copper
587;Kazakhstan;;398411.0;312767.0;323368.0;338524.0;367161.0;350837.0;294808.0;394641.0;408435.0;426191.0;438115.0;refineries;copper
588;Republic of Korea;;537925.0;531701.0;564600.0;595447.0;591000.0;604000.0;604000.0;644603.0;644788.0;663327.0;673364.0;refineries;copper
589;Korea, Dem. P.R. of;;12000.0;12000.0;15000.0;15000.0;15000.0;2000.0;4000.0;4000.0;;;;refineries;copper
590;Laos;;64075.0;67562.0;64241.0;78859.0;86295.0;90030.0;88541.0;89253.0;78714.0;62941.0;71268.0;refineries;copper
591;Mexico;;295000.0;260700.0;247300.0;403100.0;376900.0;355100.0;397700.0;434100.0;462300.0;436000.0;423500.0;refineries;copper
592;Mongolia;;2587.0;2470.0;2746.0;2389.0;2282.0;2344.0;6992.0;14990.0;15010.0;14689.0;14175.0;refineries;copper
593;Namibia;;;;;0.0;0.0;0.0;0.0;10659.0;16391.0;15466.0;15177.0;refineries;copper
594;North Macedonia;;;0.0;0.0;0.0;1100.0;1900.0;1700.0;2268.0;1396.0;958.0;768.0;refineries;copper
595;Norway;;37000.0;33900.0;36200.0;36292.0;37891.0;37461.0;35813.0;35477.0;28123.0;22695.0;20590.0;refineries;copper
596;Oman;;11906.0;11830.0;8815.0;7515.0;721.0;4200.0;2300.0;1300.0;3481.0;264.0;0.0;refineries;copper
597;Peru;;463933.0;423393.0;393638.0;367554.0;311293.0;361450.0;347398.0;352960.0;331324.0;335329.0;336798.0;refineries;copper
598;Philippines;;174600.0;178000.0;176000.0;164100.0;98400.0;153000.0;130000.0;153000.0;185100.0;205000.0;170800.0;refineries;copper
599;Poland;;526808.0;502462.0;547074.0;571041.0;565834.0;565155.0;576876.0;574310.0;535597.0;522022.0;501817.0;refineries;copper
600;Romania;;15300.0;4600.0;;;;;;;;;;refineries;copper
601;Russian Federation;;876800.0;855000.0;899600.0;924400.0;887400.0;873600.0;889300.0;874300.0;860100.0;949000.0;1016000.0;refineries;copper
602;Serbia;;33800.0;27400.0;22200.0;28400.0;34700.0;35800.0;33175.0;44000.0;61309.0;67179.0;72087.0;refineries;copper
603;South Africa;;92700.0;85330.0;81129.0;86166.0;66416.0;75400.0;57700.0;64400.0;53900.0;66200.0;43900.0;refineries;copper
604;Spain;;319050.0;329356.0;347518.0;353790.0;406600.0;351000.0;418500.0;419900.0;429400.0;415200.0;423800.0;refineries;copper
605;Sweden;;227774.0;205759.0;190497.0;219316.0;214050.0;206193.0;217337.0;206059.0;207220.0;219462.0;224487.0;refineries;copper
606;Thailand;;438.0;490.0;529.0;459.0;486.0;203.0;229.0;187.0;;;;refineries;copper
607;Turkey;;88000.0;33500.0;47300.0;74354.0;59673.0;74000.0;71300.0;84000.0;52400.0;95000.0;126300.0;refineries;copper
608;United States of America;;1280300.0;1161200.0;1094800.0;1040000.0;1001000.0;1040000.0;1090000.0;1139000.0;1226000.0;1080000.0;1110000.0;refineries;copper
609;Ukraine;;21700.0;20100.0;23400.0;23400.0;24000.0;16500.0;15200.0;18500.0;27100.0;25186.0;24901.0;refineries;copper
610;Uzbekistan;;70400.0;82500.0;82500.0;90000.0;90000.0;90000.0;100000.0;100000.0;100000.0;100000.0;107400.0;refineries;copper
611;Vietnam;;2200.0;6000.0;6000.0;8000.0;8000.0;9700.0;11200.0;11300.0;11600.0;11500.0;15100.0;refineries;copper
612;Zambia;;575000.0;689600.0;767000.0;516400.0;530200.0;567800.0;499400.0;495600.0;426400.0;466200.0;458200.0;refineries;copper
613;Zimbabwe;;3100.0;3000.0;4500.0;4400.0;5000.0;5000.0;5000.0;0.0;0.0;0.0;100.0;refineries;copper
614;Armenia;;6480.0;6858.0;7644.0;8876.0;10075.0;10771.0;9814.0;11601.0;12920.0;12051.0;8831.0;smelter;copper
615;Australia;;449759.0;422119.0;409933.0;442190.0;422398.0;445520.0;468468.0;432843.0;445202.0;359832.0;360993.0;smelter;copper
616;Azerbaijan;;;;;;;;;;;;;smelter;copper
617;Brazil;;227800.0;204500.0;208800.0;223500.0;170400.0;202900.0;182800.0;157800.0;188500.0;118800.0;125500.0;smelter;copper
618;Bulgaria;;257100.0;256200.0;247300.0;283800.0;269100.0;294000.0;318700.0;292200.0;245000.0;322700.0;316900.0;smelter;copper
619;Canada;;443710.0;316510.0;318006.0;304724.0;287051.0;254509.0;288699.0;281416.0;304349.0;289400.0;290100.0;smelter;copper
620;Chile;;1369200.0;1522300.0;1559800.0;1522300.0;1342400.0;1358300.0;1362400.0;1382000.0;1365300.0;1264600.0;1246100.0;smelter;copper
621;China;;2453400.0;2693900.0;2825600.0;3036700.0;3601400.0;4228919.0;5167900.0;5504817.0;6115035.0;6424200.0;6575016.0;smelter;copper
622;Democratic Republic of the Congo;;;;;;;;;0.0;0.0;0.0;0.0;smelter;copper
623;Finland;;146384.0;115490.0;120528.0;124360.0;129256.0;135840.0;146542.0;141474.0;145189.0;133197.0;157288.0;smelter;copper
624;Germany;;295000.0;251000.0;378700.0;335000.0;352400.0;289900.0;349700.0;338300.0;342800.0;332600.0;311200.0;smelter;copper
625;India;;651000.0;705100.0;653900.0;671200.0;695400.0;617000.0;766000.0;792600.0;773000.0;823100.0;491500.0;smelter;copper
626;Indonesia;;253300.0;310200.0;262700.0;276200.0;198400.0;217700.0;236900.0;199700.0;255700.0;245800.0;258800.0;smelter;copper
627;Iran;;179800.0;192700.0;188200.0;185200.0;173100.0;154600.0;156500.0;153500.0;153400.0;114200.0;204100.0;smelter;copper
628;Japan;;1335846.0;1302120.0;1356289.0;1173275.0;1274690.0;1261348.0;1323500.0;1243813.0;1289885.0;1192179.0;1263456.0;smelter;copper
629;Kazakhstan;;430000.0;369000.0;354000.0;350100.0;341700.0;325600.0;253000.0;283000.0;289400.0;296500.0;308900.0;smelter;copper
630;Republic of Korea;;502000.0;455400.0;475900.0;449200.0;477300.0;478800.0;500000.0;511200.0;510000.0;510000.0;530000.0;smelter;copper
631;Korea, Dem. P.R. of;;10000.0;10000.0;10000.0;10000.0;10000.0;2000.0;4000.0;4000.0;;;;smelter;copper
632;Mexico;;230056.0;178672.0;168861.0;231700.0;260900.0;220800.0;258000.0;256252.0;267843.0;270213.0;286242.0;smelter;copper
633;Namibia;;16693.0;21500.0;23141.0;34365.0;27767.0;24354.0;35042.0;44504.0;40181.0;40476.0;48971.0;smelter;copper
634;Norway;;37000.0;33900.0;36200.0;36292.0;37891.0;37461.0;35813.0;35477.0;28123.0;22695.0;20590.0;smelter;copper
635;Oman;;11906.0;11830.0;8815.0;7515.0;721.0;4200.0;2300.0;1300.0;3481.0;264.0;0.0;smelter;copper
636;Pakistan;;16201.0;17799.0;18121.0;15672.0;20201.0;15285.0;16000.0;15000.0;14000.0;10052.0;12538.0;smelter;copper
637;Peru;;306583.0;325788.0;312968.0;299004.0;290088.0;412966.0;314615.0;327909.0;309469.0;316882.0;327821.0;smelter;copper
638;Philippines;;239700.0;230100.0;216200.0;205000.0;97000.0;181900.0;153200.0;189200.0;215000.0;240000.0;170900.0;smelter;copper
639;Poland;;492942.0;457510.0;469656.0;481875.0;466715.0;458789.0;503111.0;514774.0;446902.0;457549.0;461865.0;smelter;copper
640;Russian Federation;;616800.0;620700.0;647100.0;652200.0;646000.0;650000.0;664000.0;661000.0;665000.0;730000.0;789000.0;smelter;copper
641;Serbia;;31900.0;27000.0;20000.0;26000.0;32200.0;33300.0;30700.0;43000.0;61000.0;68200.0;66200.0;smelter;copper
642;South Africa;;94800.0;86900.0;75900.0;79400.0;55300.0;69900.0;58500.0;60900.0;51000.0;52600.0;33300.0;smelter;copper
643;Spain;;259897.0;264971.0;259119.0;260730.0;270200.0;212000.0;285400.0;286300.0;292300.0;272000.0;284800.0;smelter;copper
644;Sweden;;203700.0;183400.0;141500.0;161500.0;151100.0;137200.0;145300.0;137400.0;131500.0;150000.0;150000.0;smelter;copper
645;Tanzania;;;;;;;4000.0;4000.0;10000.0;10000.0;10000.0;10000.0;smelter;copper
646;Turkey;;38000.0;0.0;25000.0;30600.0;35500.0;35800.0;40600.0;45400.0;46200.0;53400.0;85400.0;smelter;copper
647;United States of America;;573800.0;597200.0;601200.0;538400.0;485300.0;516500.0;522000.0;527000.0;563000.0;470000.0;536000.0;smelter;copper
648;Uzbekistan;;90100.0;90000.0;90000.0;90000.0;90000.0;90000.0;100000.0;100000.0;100000.0;100000.0;117000.0;smelter;copper
649;Vietnam;;2200.0;6000.0;6000.0;8000.0;8000.0;9700.0;11200.0;11300.0;11600.0;11500.0;15100.0;smelter;copper
650;Zambia;;232000.0;402000.0;535000.0;520000.0;519200.0;520300.0;525800.0;648800.0;698100.0;787900.0;828700.0;smelter;copper
651;Zimbabwe;;;;;4400.0;5000.0;5000.0;;;;;;smelter;copper
652;Austria;;8853.0;6260.0;9518.0;9936.0;5562.0;5216.0;4744.0;5750.0;3471.0;3921.0;4931.0;e;graphite
653;Belgium;;3815.0;2634.0;993.0;1316.0;1716.0;1366.0;1658.0;931.0;3629.0;4490.0;7613.0;e;graphite
654;Czech Republic;;4076.0;2150.0;3154.0;3417.0;3108.0;2673.0;2980.0;2669.0;2591.0;2876.0;2851.0;e;graphite
655;France;;269.0;226.0;361.0;321.0;166.0;222.0;265.0;131.0;259.0;226.0;183.0;e;graphite
656;Germany;;18950.0;12722.0;20583.0;15600.0;12721.0;13601.0;16994.0;15376.0;14952.0;14569.0;15513.0;e;graphite
657;Greece;;;;;;;;;;;;;e;graphite
658;Italy;;308.0;820.0;798.0;512.0;310.0;233.0;296.0;311.0;825.0;1211.0;911.0;e;graphite
659;Lithuania;;;;;;;;;;;;;e;graphite
660;Netherlands;;1378.0;1974.0;2967.0;10651.0;11201.0;8019.0;9535.0;9400.0;3687.0;12650.0;7494.0;e;graphite
661;Poland;;82.0;80.0;233.0;505.0;977.0;796.0;600.0;610.0;504.0;702.0;942.0;e;graphite
662;Romania;;;;;;;;;;;;;e;graphite
663;Slovenia;;13.0;15.0;14.0;661.0;252.0;79.0;402.0;76.0;161.0;295.0;529.0;e;graphite
664;Spain;;10499.0;8160.0;5369.0;6142.0;5184.0;1620.0;446.0;420.0;174.0;242.0;353.0;e;graphite
665;Sweden;;252.0;159.0;254.0;129.0;129.0;182.0;192.0;160.0;193.0;250.0;266.0;e;graphite
666;Switzerland;;600.0;355.0;326.0;100.0;;;101.0;82.0;104.0;546.0;93.0;e;graphite
667;Turkey;;390.0;257.0;220.0;761.0;766.0;836.0;663.0;617.0;862.0;1291.0;1624.0;e;graphite
668;United Kingdom;;3156.0;2271.0;2981.0;3660.0;2196.0;2011.0;1608.0;1762.0;1592.0;1851.0;1687.0;e;graphite
669;Austria;;30863.0;4622.0;18501.0;21867.0;9272.0;10843.0;17738.0;13675.0;11979.0;15627.0;23768.0;i;graphite
670;Belgium;;3624.0;5048.0;7243.0;7473.0;6109.0;6321.0;6779.0;5253.0;7962.0;7723.0;11561.0;i;graphite
671;Bulgaria;;158.0;132.0;;;;;;;;;;i;graphite
672;Czech Republic;;6233.0;2554.0;3605.0;5149.0;4757.0;5588.0;4965.0;4929.0;4367.0;4543.0;5419.0;i;graphite
673;Denmark;;185.0;269.0;303.0;405.0;527.0;366.0;258.0;176.0;197.0;383.0;360.0;i;graphite
674;Estonia;;;;;;;;;;;;;i;graphite
675;Finland;;;;;;;;38.0;45.0;52.0;153.0;306.0;i;graphite
676;France;;20618.0;10376.0;9981.0;11725.0;8210.0;7800.0;11152.0;9515.0;8000.0;8554.0;8106.0;i;graphite
677;Germany;;62180.0;33293.0;56333.0;57411.0;43349.0;46829.0;53380.0;38273.0;42140.0;45935.0;55980.0;i;graphite
678;Greece;;142.0;918.0;219.0;92.0;;;;;;;;i;graphite
679;Hungary;;;;;;;;112.0;29.0;38.0;76.0;1222.0;i;graphite
680;Iceland;;11.0;2132.0;;;;;;;;;;i;graphite
681;Italy;;11832.0;5995.0;8308.0;12559.0;6411.0;6274.0;7703.0;6583.0;7017.0;8938.0;8111.0;i;graphite
682;Latvia;;2.0;0.0;1.0;1.0;3813.0;4.0;;;;;;i;graphite
683;Netherlands;;42612.0;2487.0;16692.0;14266.0;13498.0;11342.0;13371.0;11296.0;12090.0;14161.0;5430.0;i;graphite
684;North Macedonia;;1522.0;761.0;875.0;911.0;648.0;764.0;678.0;481.0;492.0;732.0;777.0;i;graphite
685;Norway;;561.0;508.0;400.0;129.0;;;28.0;12.0;6.0;150.0;17.0;i;graphite
686;Poland;;4474.0;3078.0;6933.0;10267.0;6833.0;7317.0;7742.0;6674.0;7606.0;12189.0;12575.0;i;graphite
687;Portugal;;1493.0;;;;;;;;;;;i;graphite
688;Romania;;304.0;144.0;204.0;742.0;601.0;182.0;210.0;210.0;111.0;265.0;273.0;i;graphite
689;Slovakia;;2981.0;962.0;1899.0;1688.0;1847.0;1741.0;2402.0;1129.0;1053.0;1671.0;1954.0;i;graphite
690;Slovenia;;141.0;89.0;303.0;232.0;206.0;202.0;219.0;291.0;302.0;424.0;683.0;i;graphite
691;Spain;;24284.0;15669.0;34268.0;10765.0;5579.0;4736.0;4828.0;5678.0;3842.0;6174.0;7521.0;i;graphite
692;Sweden;;1091.0;835.0;1315.0;1129.0;779.0;893.0;844.0;969.0;973.0;1404.0;1805.0;i;graphite
693;Switzerland;;931.0;306.0;848.0;823.0;454.0;841.0;854.0;389.0;702.0;945.0;731.0;i;graphite
694;Turkey;;13230.0;6788.0;11191.0;13138.0;8171.0;11776.0;8796.0;9082.0;10808.0;13513.0;11094.0;i;graphite
695;United Kingdom;;14309.0;7850.0;6989.0;6869.0;4114.0;4951.0;5277.0;3451.0;2667.0;3815.0;5357.0;i;graphite
696;Austria;;250.0;750.0;420.0;27450.0;18840.0;17190.0;23240.0;21840.0;23200.0;24400.0;25000.0;p;graphite
697;Bosnia and Herzegovina;;272084.0;133819.0;45079.0;;;;;;;;;p;graphite
698;Brazil;;80500.0;59425.0;92364.0;105188.0;88110.0;91908.0;87026.0;75100.0;61687.0;90000.0;95000.0;p;graphite
699;Canada;;20000.0;7000.0;20000.0;20000.0;20000.0;20000.0;20000.0;18000.0;16000.0;14000.0;11000.0;p;graphite
700;China;;1800000.0;1800000.0;1800000.0;1200000.0;800000.0;840000.0;900000.0;725000.0;625000.0;625000.0;693000.0;p;graphite
701;Czech Republic;;3000.0;3000.0;;;;;;;;;;p;graphite
702;Germany;;0.0;0.0;0.0;0.0;109.0;269.0;517.0;398.0;502.0;422.0;222.0;p;graphite
703;India;;117767.0;124625.0;115697.0;153339.0;134735.0;146390.0;116712.0;135528.0;122438.0;33649.0;39030.0;p;graphite
704;Republic of Korea;;73.0;48.0;34.0;;;;;;;;;p;graphite
705;Korea, Dem. P.R. of;;30000.0;30000.0;10000.0;10000.0;30000.0;30000.0;60000.0;80000.0;50000.0;140000.0;40000.0;p;graphite
706;Madagascar;;4900.0;3400.0;3654.0;3951.0;3629.0;3833.0;699.0;3607.0;5419.0;12852.0;54587.0;p;graphite
707;Mexico;;7229.0;5105.0;6628.0;7348.0;7520.0;7024.0;9160.0;6524.0;14200.0;10310.0;4130.0;p;graphite
708;Mozambique;;;;;;;0.0;0.0;580.0;580.0;802.0;106773.0;p;graphite
709;Namibia;;;;;;;0.0;0.0;0.0;0.0;2216.0;3456.0;p;graphite
710;Norway;;4100.0;4562.0;6270.0;7789.0;6992.0;6207.0;8266.0;9185.0;9600.0;9600.0;9600.0;p;graphite
711;Pakistan;;0.0;700.0;950.0;1268.0;912.0;6188.0;14279.0;2864.0;360.0;0.0;1840.0;p;graphite
712;Romania;;0.0;24352.0;6633.0;;;;;;;;;p;graphite
713;Russian Federation;;14000.0;14000.0;14000.0;14000.0;14000.0;14000.0;14000.0;15900.0;19400.0;25200.0;17800.0;p;graphite
714;Sri Lanka;;6615.0;3171.0;3437.0;3357.0;4173.0;3143.0;3361.0;3479.0;3908.0;3769.0;3700.0;p;graphite
715;Sweden;;;;;0.0;0.0;0.0;0.0;113.0;;;;p;graphite
716;Turkey;;3236.0;2400.0;0.0;5250.0;31500.0;28740.0;3850.0;0.0;0.0;0.0;16752.0;p;graphite
717;Ukraine;;11300.0;4300.0;2800.0;600.0;4600.0;6900.0;13800.0;14500.0;14630.0;14855.0;15000.0;p;graphite
718;Zimbabwe;;5134.0;2463.0;741.0;7252.0;7022.0;6934.0;6853.0;6362.0;5622.0;1577.0;174.0;p;graphite
719;Austria;Carbonate;28.0;10.0;170.0;166.0;;;;;;;;e;lithium
720;Austria;Oxides;;;;;;;;;;;;e;lithium
721;Belgium;Carbonate;3567.0;3042.0;4539.0;4428.0;4985.0;6736.0;5549.0;7423.0;9815.0;8037.0;8940.0;e;lithium
722;Belgium;Oxides;1281.0;781.0;2284.0;1890.0;2320.0;2380.0;2442.0;1887.0;2342.0;2478.0;1985.0;e;lithium
723;France;Carbonate;;;;;3.0;4.0;12.0;26.0;381.0;257.0;465.0;e;lithium
724;France;Oxides;5.0;91.0;46.0;108.0;103.0;72.0;114.0;102.0;85.0;97.0;116.0;e;lithium
725;Germany;Carbonate;2290.0;1880.0;2387.0;2927.0;2259.0;2809.0;3043.0;2759.0;3354.0;3014.0;2616.0;e;lithium
726;Italy;Carbonate;193.0;145.0;49.0;105.0;73.0;84.0;133.0;159.0;230.0;180.0;118.0;e;lithium
727;Netherlands;Carbonate;299.0;227.0;160.0;300.0;567.0;266.0;229.0;208.0;315.0;199.0;259.0;e;lithium
728;Netherlands;Oxides;511.0;205.0;116.0;365.0;303.0;492.0;314.0;210.0;856.0;8682.0;14911.0;e;lithium
729;Romania;Oxides;;;;;;;;;;;;e;lithium
730;Slovenia;Carbonate;122.0;128.0;;;98.0;67.0;90.0;115.0;123.0;127.0;140.0;e;lithium
731;Slovenia;Oxides;;;;;;;;;;;;e;lithium
732;Spain;Carbonate;128.0;228.0;176.0;268.0;100.0;2477.0;6770.0;114.0;128.0;43.0;183.0;e;lithium
733;Sweden;Carbonate;;;;;;;;;;;;e;lithium
734;Switzerland;Oxides;88.0;2041.0;190.0;1.0;83.0;91.0;92.0;90.0;633.0;1424.0;2208.0;e;lithium
735;Turkey;Carbonate;;;;;;;;;;;;e;lithium
736;United Kingdom;Carbonate;216.0;193.0;123.0;50.0;102.0;86.0;138.0;294.0;447.0;768.0;842.0;e;lithium
